month_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,52,53,54,55,56,57,58,60,62,63,64,65,66,67,69,70,73,74,76,77,78,79,80,81,82,83,84,85,86,87,89,90,92,93,94,96,97,98,99,100,101,102,103,104,105,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,176,177,178,179,180,181,182,183,184,198,199,205,206,209,213,214,218,220,222,223,231,232,233,234,235,237,242,243,244,245,246
457,21.525,29.74,27.702,44.976,28.2,15.52,34.611,19.339,17.688,42.098,18.842,25.819,30.045,13.269,29.054,18.085,23.419,16.054,29.126,23.065,31.653,25.245,16.756,17.654,20.65,26.977,20.967,19.321,18.763,23.08,21.269,36.922,22.789,32.692,20.221,33.935,16.89,26.49,32.264,26.833,20.018,17.493,19.136,27.119,21.637,21.441,22.792,23.306,31.574,17.715,21.086,20.781,27.167,23.136,30.075,17.148,24.377,24.875,26.577,36.109,31.699,20.603,30.009,28.795,27.412,20.576,24.46,19.06,25.112,22.971,25.044,26.39,19.761,24.618,18.229,26.512,16.46,21.367,34.486,34.253,25.197,24.403,24.861,27.37,18.957,19.176,30.357,7.089,30.081,29.255,31.928,20.291,29.758,27.778,24.255,38.015,22.641,15.171,21.778,23.67,29.712,42.262,35.186,28.243,32.645,23.367,30.214,24.297,23.366,23.769,18.614,23.014,23.899,38.621,34.319,23.844,16.865,21.649,19.976,22.974,21.352,23.356,24.544,22.816,27.43,19.238,21.198,33.03,19.441,18.385,28.418,24.567,28.487,18.636,23.457,16.379,23.68,26.669,21.476,26.118,20.625,22.41,28.837,28.693,23.407,23.289,22.467,26.909,16.211,26.724,24.106,26.924,27.045,18.225,30.961,24.833,17.508,18.936,20.179,19.321,39.063,35.232,31.322,18.758,24.665,31.314,25.158,22.378,18.981,26.934,17.602,15.65,20.688,30.107,19.379,27.183,18.623,16.222,17.827,26.186,23.511,21.91,28.461,19.994,17.867,22.916,29.071,26.421,17.278,18.689,23.933
458,26.126,16.819,25.483,22.75,22.479,29.838,20.038,30.832,25.056,31.099,33.432,17.37,24.152,32.387,19.938,27.79,31.669,26.397,26.232,21.095,12.811,33.906,24.307,23.181,17.304,30.073,24.055,14.976,20.441,16.137,27.634,31.541,26.366,21.757,12.943,23.449,27.351,27.235,17.734,26.824,20.008,21.669,24.283,27.57,20.946,29.328,20.548,26.067,25.356,21.46,19.279,18.104,19.043,15.976,39.721,25.532,17.591,23.589,21.976,22.714,24.46,33.533,17.299,30.021,23.462,21.674,26.581,30.241,20.495,14.514,19.185,19.643,20.035,19.992,19.682,12.204,23.349,20.446,32.827,20.071,23.978,26.181,22.781,21.489,23.359,29.21,21.156,21.569,17.821,42.921,32.939,23.011,29.869,28.396,33.964,28.026,23.975,24.086,15.181,24.53,23.84,35.197,18.861,31.777,22.116,20.908,32.674,20.342,28.64,25.269,25.022,29.328,22.076,21.992,20.293,30.123,28.005,19.718,24.835,34.459,38.361,28.313,34.061,16.237,18.541,33.842,19.161,13.521,12.363,19.814,21.066,23.251,30.613,32.387,34.282,22.317,24.95,33.519,30.996,24.503,18.555,16.562,21.163,19.049,29.138,16.89,29.168,23.862,29.616,33.454,25.014,13.421,29.766,19.812,35.435,23.301,24.936,27.39,19.684,22.842,32.928,33.103,22.659,21.631,27.355,13.643,19.756,18.745,23.273,28.955,32.33,25.492,20.199,18.23,26.735,24.789,23.748,17.906,27.2,27.033,35.133,24.632,28.962,20.189,25.568,23.04,17.253,21.649,25.11,16.284,23.177
459,19.547,19.615,25.638,16.999,25.264,32.614,24.502,17.325,28.218,28.964,19.755,26.096,25.381,18.259,24.319,20.022,22.302,29.711,20.662,16.62,19.569,25.673,21.009,14.759,16.171,30.034,18.476,25.198,19.771,32.802,36.04,19.201,31.661,20.41,11.981,27.069,22.105,26.439,23.597,22.517,30.594,25.749,26.078,19.976,30.024,25.892,33.325,25.572,14.566,17.959,18.431,19.963,15.106,31.823,21.501,20.696,31.696,19.999,21.967,24.92,17.99,23.539,19.742,24.928,31.507,17.206,31.346,22.308,17.885,16.691,20.497,25.282,25.778,26.843,19.389,29.38,23.856,37.379,21.826,23.6,18.897,22.599,17.277,36.946,29.922,26.702,16.646,24.023,18.561,22.029,31.975,24.33,31.319,22.68,23.707,21.638,27.999,35.208,25.71,27.781,25.284,22.876,26.023,22.739,26.767,18.89,28.781,33.129,22.998,21.674,24.39,12.937,22.276,28.963,20.65,39.895,17.835,26.869,26.631,25.94,16.975,20.363,25.28,30.638,21.419,27.051,26.707,18.325,23.783,30.665,24.439,32.719,30.866,17.402,35.215,19.293,19.835,14.455,20.959,30.155,20.714,31.029,30.435,32.933,19.752,25.644,22.576,25.671,17.606,37.298,19.825,26.292,33.12,16.785,18.552,30.213,18.774,35.977,26.169,29.659,19.159,13.314,19.681,20.334,16.851,21.528,25.367,21.294,31.516,22.035,18.132,20.205,25.377,17.244,17.005,23.021,27.708,24.667,24.134,24.784,21.628,22.249,27.945,13.005,23.006,23.533,26.705,23.613,29.001,19.969,16.179
460,23.209,27.135,26.623,31.909,39.344,19.888,28.624,25.956,25.215,27.642,36.481,20.264,16.286,32.873,17.602,22.783,32.393,30.248,29.44,27.967,20.654,26.806,29.247,17.416,23.254,25.296,19.484,24.805,38.508,28.836,21.805,22.952,31.796,22.257,27.484,24.859,11.252,21.454,12.215,28.677,21.608,18.266,27.388,27.955,19.034,18.553,28.277,21.135,21.209,21.468,25.276,29.511,21.112,27.676,41.703,17.731,25.251,20.158,22.299,29.37,32.67,36.686,28.022,23.264,14.118,25.534,16.525,28.187,25.29,26.83,26.83,16.932,20.888,23.049,23.078,18.999,30.529,30.384,29.662,17.0,22.349,19.537,21.17,18.369,20.369,17.023,27.819,31.679,23.346,26.872,34.116,17.36,25.233,17.689,17.997,22.712,23.325,14.793,13.4,21.768,25.001,30.888,33.984,15.691,20.011,22.353,27.405,23.287,20.099,21.697,17.613,16.053,23.801,18.199,24.865,27.949,25.253,41.841,33.974,19.351,21.55,19.592,26.994,29.553,24.032,33.515,21.438,22.81,22.419,13.996,23.236,26.71,17.123,20.255,25.477,19.895,35.03,32.79,19.869,30.731,25.355,19.248,15.88,20.788,12.2,15.329,17.234,31.083,20.562,36.937,16.674,30.983,25.45,28.585,27.279,21.653,21.192,28.275,27.009,19.587,31.307,21.802,24.587,23.256,28.85,20.492,17.355,30.107,23.098,23.851,9.928,24.032,21.47,19.691,19.414,20.009,20.414,22.81,27.095,36.078,22.668,27.469,20.057,27.178,14.611,30.738,11.369,25.64,23.498,22.576,21.433
461,29.426,28.526,28.229,19.9,23.547,34.674,18.391,22.839,19.602,15.063,34.2,27.898,17.602,28.88,21.966,19.188,29.409,20.8,11.648,29.975,24.341,30.44,21.229,24.588,18.83,21.657,25.511,27.717,24.324,29.097,19.571,23.89,23.862,26.997,35.149,24.513,13.608,21.894,20.692,25.519,21.772,18.578,19.548,13.146,19.627,25.476,23.841,16.919,23.301,32.048,27.288,26.682,19.599,16.713,34.116,14.547,30.601,16.429,17.905,20.522,26.45,18.307,25.85,27.245,17.338,27.837,22.735,23.355,17.156,20.372,17.418,17.752,26.221,21.903,28.882,25.734,23.59,30.1,29.692,23.188,40.819,23.896,29.797,20.259,21.977,24.82,23.308,14.998,34.285,22.215,16.871,24.305,20.306,17.139,33.924,46.464,31.495,21.118,27.346,19.293,24.185,27.287,19.18,25.481,24.696,24.839,28.039,16.455,20.387,23.704,18.273,33.774,23.933,20.861,17.162,18.873,15.848,22.406,28.979,18.378,17.772,20.813,26.837,25.599,22.045,26.667,25.195,25.05,19.204,34.762,20.383,27.468,30.454,25.774,21.784,21.954,15.628,22.89,14.003,27.87,28.059,18.136,35.388,24.675,23.373,22.844,25.895,29.35,21.141,21.219,18.877,23.763,30.297,21.881,16.627,33.961,29.202,27.609,27.535,25.788,28.361,20.996,21.452,24.788,22.999,25.421,17.939,21.266,38.824,20.715,26.621,25.922,22.349,14.402,29.371,32.209,18.772,27.237,25.716,27.98,25.234,39.784,27.39,23.383,23.614,34.753,28.789,21.3,17.572,26.591,27.631
462,20.923,15.345,15.673,32.449,24.241,25.39,22.135,22.25,21.285,28.894,31.107,12.015,20.699,26.106,24.221,33.957,16.826,25.104,19.436,15.543,26.079,23.964,21.494,31.716,18.134,26.029,33.442,21.047,21.553,20.366,18.179,27.829,16.185,22.845,24.639,20.812,28.56,24.39,23.318,19.032,37.542,14.723,15.183,26.97,24.064,32.458,22.77,15.42,27.316,24.295,18.422,28.844,15.257,24.891,31.081,18.276,19.958,23.189,20.405,19.602,23.704,23.833,14.701,34.39,17.129,29.813,16.361,27.651,28.988,24.947,17.06,21.504,23.889,18.851,20.795,35.559,24.106,27.082,20.613,25.139,21.298,22.242,15.362,12.348,29.016,19.591,27.455,22.015,15.811,28.16,20.551,24.97,22.707,18.469,28.022,35.267,13.829,20.872,29.32,37.988,23.878,24.465,12.061,27.246,29.051,22.762,29.874,27.134,14.242,25.146,25.842,27.57,19.591,30.246,21.184,21.229,21.341,21.234,11.11,21.62,16.527,22.004,24.607,26.367,23.424,26.444,18.789,21.946,12.317,22.825,26.554,28.424,16.049,29.904,24.017,14.16,19.584,30.772,19.457,23.963,26.08,18.37,26.432,23.833,19.609,24.599,18.806,33.298,15.638,30.99,32.223,27.816,22.206,33.172,20.978,17.908,17.728,24.603,25.871,27.065,25.289,24.942,15.47,22.363,24.341,11.715,31.37,16.244,22.803,30.199,21.789,19.107,27.197,12.189,21.91,18.395,18.959,27.131,31.545,24.116,23.122,17.578,25.153,31.416,20.371,20.659,22.53,21.399,22.021,31.409,22.362
463,15.675,17.703,23.084,26.397,29.34,16.87,10.266,23.76,24.191,34.686,17.553,35.196,24.19,23.174,21.523,22.066,21.87,21.161,14.933,18.152,22.39,26.666,23.344,17.201,19.495,20.42,18.133,25.059,24.398,22.689,11.752,19.377,20.979,20.651,27.966,16.574,27.275,19.795,9.072,24.016,29.475,15.715,24.031,24.641,26.198,22.058,29.205,22.28,33.371,19.897,19.723,14.311,24.038,13.409,16.487,19.929,17.85,19.896,30.08,19.809,26.443,21.743,21.841,24.179,37.999,19.769,21.669,18.593,33.196,30.278,27.626,32.094,24.426,30.48,15.466,29.511,13.086,21.24,20.514,16.654,32.771,26.674,13.512,32.439,27.427,35.326,25.575,19.85,29.685,17.304,21.621,34.772,28.897,32.829,16.31,27.222,21.755,27.424,21.999,35.727,28.0,26.362,24.957,15.205,37.74,20.308,26.723,28.977,14.438,16.499,31.63,27.058,21.164,25.566,20.624,25.038,19.935,30.512,17.175,41.098,19.755,13.518,13.804,33.789,28.875,17.743,12.091,32.156,22.937,21.583,17.798,23.64,29.657,24.922,15.478,28.641,31.605,32.343,22.606,13.904,18.224,20.266,27.727,36.009,23.65,17.797,30.218,29.08,25.444,22.652,29.028,18.471,18.509,21.9,30.937,21.295,16.329,15.658,26.347,27.966,16.314,26.359,28.345,17.162,24.833,20.304,23.929,9.52,20.34,22.346,13.711,25.488,26.73,22.009,13.071,27.457,32.001,19.683,23.783,19.976,28.995,26.261,20.18,21.883,32.987,29.575,25.71,21.157,28.611,14.661,22.881
464,15.18,30.257,17.141,31.466,28.668,29.37,33.079,16.565,13.2,20.092,22.4,29.989,32.684,23.34,21.124,31.13,18.467,19.248,23.172,29.495,27.849,25.389,26.252,28.294,22.678,25.447,22.465,16.354,25.816,17.697,25.058,29.629,25.945,20.284,27.748,24.385,20.659,21.736,27.309,26.009,15.434,17.013,23.285,31.135,18.797,29.697,26.294,28.376,29.064,15.702,36.61,14.111,25.877,18.799,22.327,27.946,25.6,13.468,20.369,18.654,22.097,20.036,24.54,31.267,39.934,29.353,27.566,35.599,29.085,36.453,14.82,16.238,40.82,24.556,22.856,18.839,10.338,21.522,33.496,31.603,20.167,26.861,24.284,29.381,27.648,18.705,29.79,33.448,22.453,25.1,22.277,22.284,30.041,24.829,25.99,22.266,28.165,20.052,31.118,18.419,25.479,20.831,22.237,23.105,30.092,20.774,29.167,29.978,20.782,28.948,23.323,19.851,21.459,17.013,24.04,27.448,24.534,21.108,29.146,35.379,20.261,23.551,34.578,31.443,13.186,30.777,30.1,32.206,16.821,27.341,27.659,13.44,19.767,20.519,21.411,17.348,22.935,28.913,20.481,28.69,20.184,14.871,21.932,34.077,31.872,23.528,16.429,31.523,24.107,31.725,11.75,18.098,26.1,19.366,16.814,31.127,30.373,20.195,23.865,30.457,31.325,24.861,21.272,28.85,17.098,29.724,32.441,14.858,14.149,20.2,18.983,36.54,28.9,25.631,19.434,22.702,17.49,20.823,26.523,32.495,19.402,32.236,20.101,24.56,30.802,26.979,29.239,30.047,17.803,12.21,28.678
465,38.846,13.71,26.067,19.467,40.236,22.662,21.664,25.302,32.354,27.049,23.934,28.833,22.506,17.438,24.225,27.135,27.326,19.043,26.996,29.966,20.106,13.401,28.477,20.05,28.403,32.194,23.725,24.788,24.855,18.903,18.212,27.453,35.308,23.204,32.915,34.707,28.984,15.6,15.351,17.272,16.087,24.567,23.64,24.716,35.052,21.702,15.396,24.618,20.779,33.467,27.436,21.513,25.254,26.278,30.196,20.981,26.016,26.698,35.899,26.567,20.371,13.933,23.24,23.432,31.129,25.281,25.884,30.221,18.425,28.179,15.53,25.593,23.315,27.464,28.765,20.71,17.194,18.317,21.285,36.862,23.249,23.207,17.247,24.099,17.914,27.764,25.652,27.856,16.66,18.838,15.39,38.297,17.11,21.185,29.4,27.489,15.307,17.226,29.506,18.687,30.615,28.077,22.486,32.282,22.606,28.243,28.891,17.674,12.023,21.576,31.907,29.929,29.647,26.041,9.247,28.976,22.427,32.932,35.732,22.796,17.85,24.676,27.001,21.008,21.072,38.049,35.852,37.913,16.836,14.894,24.744,27.046,12.07,23.965,21.996,18.934,19.889,18.447,19.406,31.433,13.9,17.313,12.754,27.577,14.912,36.997,19.543,10.086,21.83,18.886,22.453,31.378,24.599,25.917,21.524,20.987,24.918,32.884,24.458,23.886,18.509,20.273,21.481,28.477,23.88,19.747,29.832,25.295,21.491,35.31,23.141,28.897,19.039,17.553,22.248,23.701,17.274,19.9,22.619,27.808,12.69,24.968,32.977,28.915,18.572,24.455,16.615,23.006,12.647,25.117,25.324
