,Guyana,Suriname,Trinidad and Tobago,Venezuela,Samoa,Tonga,Argentina,Bolivia,Brazil,Chile,Ecuador,Paraguay,Peru,Uruguay,Guatemala,Mexico,Barbados,Dominica,Grenada,St. Lucia,St. Vincent and the Grenadines,Dominican Republic,Haiti,Jamaica,Bahamas,Belize,Colombia,Costa Rica,Cuba,El Salvador,Honduras,Nicaragua,Panama,Antigua and Barbuda,St. Kitts and Nevis,Iceland,Ireland,United Kingdom,Cape Verde,Cote d'Ivoire,Ghana,Liberia,Portugal,Spain,Burkina Faso,Guinea,Guinea-Bissau,Mali,Senegal,Sierra Leone,The Gambia,Djibouti,Eritrea,Ethiopia,Mongolia,Iraq,Jordan,Kazakhstan,Norway,Russia,Sweden,Algeria,Cameroon,Central African Republic,Tunisia,Benin,Equatorial Guinea,Kiribati,Niger,Nigeria,Sao Tome and Principe,Togo,Albania,Bosnia and Herzegovina,Croatia,Italy,Macedonia,Malta,Bulgaria,Cyprus,Georgia,Greece,Lebanon,Turkey,Austria,Czech Republic,Denmark,Hungary,Poland,Slovakia,Slovenia,Belgium,France,Luxembourg,Netherlands,Switzerland,Belarus,Estonia,Finland,Latvia,Lithuania,Moldova,Romania,Ukraine,Maldives,Oman,Somalia,Sri Lanka,Turkmenistan,Uzbekistan,Yemen,Armenia,Azerbaijan,Bahrain,Iran,Kuwait,Qatar,Saudi Arabia,United Arab Emirates,Afghanistan,Kyrgyzstan,Nepal,Pakistan,Tajikistan,Bangladesh,Bhutan,Brunei,Japan,North Korea,Palau,Philippines,South Korea,Cambodia,Laos,Myanmar,Thailand,Vietnam,Marshall Is.,Micronesia,Botswana,Burundi,Rwanda,Zambia,Zimbabwe,Comoros,Lesotho,Malawi,Mozambique,South Africa,Swaziland,Angola,Congo,"Congo, DRC",Fiji,Gabon,Namibia,New Zealand,Madagascar,Mauritius,Seychelles,Timor Leste,Australia,Nauru,Papua New Guinea,Solomon Is.,Tuvalu,Vanuatu,Canada,Germany,Taiwan,China,Malaysia,Singapore,Indonesia,Libya,Chad,Israel,Syria,Egypt,India,Montenegro,Kosovo,Serbia,United States,Uganda,Kenya,Tanzania,Morocco,Mauritania,Sudan,South Sudan
0,0.0,0.0,0.0,0.03385066456601485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3809668232503007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9524948574243,0.0,0.0,80.68721663170304,0.0,0.0,0.0,0.0,0.0,575.4669792296834,0.0,58.745344708056685,0.0,0.0,0.0,0.11024428924906834,0.0,0.24285977519808366,57.943792287185914,98.61131187415974,0.45362498262354384,0.0,0.0,0.0,105.4664259849973,129.58409899702042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3405770854652195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.850089758153002,0.0,0.0,422.572451467458,0.0,0.0,0.0,1267.455513698873,1.5603583607226026,3.854469786152089,0.0,5.892403219225635,0.0,0.0,0.17134751773049645,0.0,3151.4750444443766,0.9954102787965642,0.0,42.36697715993955,0.5416106330562376,0.0,0.0,0.0,0.0,0.0,0.0,30.4795913970379,0.0,0.0,0.0,157.76180807401522,2.5468143305746653,0.0,0.0,0.0,0.0,2.670255183413078,0.0,0.0,0.0,0.0,0.0,0.0,63.18622702771146,0.0,0.0,0.0,0.0,68.24294494690834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.534656616596711,0.13965177733644982,45.34756914935802,7.630967265142415,76.00713400300091,5.661036092583448,60.776693402455116,0.0,0.0,0.0,0.0,0.0,7.372063456664259,2.9077330308186804,0.3723845326117871,0.0,2.327853747899569,29.884792785150903
1,0.0,0.0,0.0,0.03810882844790815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352632455101528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.133928571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.70572040866125,0.0,0.0,38.88341711266284,0.0,0.0,0.0,0.0,0.0,96.71339987900787,0.0,72.93210414375257,0.0,0.0,0.0,0.3007328826084119,0.0,0.0703166935050993,38.486626252744365,64.22219211016971,0.44083832020582553,0.0,0.0,0.0,33.878832714587006,241.06682760501909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.811891773353641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.442775356845445,0.0,0.0,140.35745087128942,0.0,0.0,0.0,2424.2291248551255,0.6643862502102843,6.068875682020986,0.0,6.487342837962306,0.0,0.0,0.3117948717948718,0.0,1315.138292164556,1.5847522876163007,0.0,38.133532519716624,0.6097412551665304,0.0,0.0,0.0,0.0,0.0,0.0,48.93989654584526,0.0,0.0,0.0,196.88907449120617,3.3699764523915454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.46612103117936,0.0,0.0,0.0,0.0,82.59350966788952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836907505027779,0.08463199272583395,11.584591140966166,1.952877341861874,73.71987405725221,4.958614446028024,40.95911862301797,0.0,0.0,0.0,0.0,0.0,6.7190212466193735,6.476091888825865,0.9025410277930399,0.0,1.874950710977672,45.8707240480571
2,0.0,0.0,0.0,0.010592400462142968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2163208790094446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.225824815419166,0.0,0.0,26.525493025275907,0.0,0.0,0.0,0.0,0.0,199.61529542246421,0.0,90.94387253099032,0.0,0.0,0.0,0.12626609083106888,0.0,0.03298323198820711,44.90066057734087,85.84549846220078,1.118235540754681,0.0,0.0,0.0,95.32579050797719,241.67776889504384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02093506519969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.201774759640832,0.0,0.0,204.07729033475027,0.0,0.0,0.0,2345.2329265111894,2.832352006579562,4.364012602593646,0.0,2.6304617363655143,0.0,0.0,0.13579196217494088,0.0,2709.87747854864,2.032532913059249,0.0,32.86239726633985,0.1694784073942875,0.0,0.0,0.0,0.0,0.0,0.0,35.621957283877464,0.0,0.0,0.0,170.65635355381056,2.19504488569062,0.0,0.0,0.0,0.0,1.8428030303030303,0.0,0.0,0.0,0.0,0.0,0.0,96.12329837984913,0.0,0.0,0.0,0.0,135.61637455958737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616634932572637,0.08655250966116156,14.772785043847406,5.570643209973482,76.66567318204551,4.218526247279746,43.57145606305141,0.0,0.0,0.0,0.0,0.0,19.012743941557503,0.027131782945736434,0.5593345067145838,0.0,1.3378707837318697,16.544364799962292
3,0.0,0.0,0.0,0.036929083702081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989659737120643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83920368346789,0.0,0.0,13.888567265469023,0.0,0.0,0.0,0.0,0.0,352.8548598507764,0.0,83.04906326407561,0.0,0.0,0.0,0.1455841584158416,0.0,0.0,32.51417852431452,57.00342762415526,0.041702668920027566,0.0,0.0,0.0,37.58653961008871,188.6146932309371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.443027760808684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3575696028646,0.0,0.0,294.6204360926162,0.0,0.0,0.0,1821.0852439146297,1.157105740294211,6.768611292412913,0.0,4.726197002334666,0.0,0.0,0.3249299719887955,0.0,1434.8400212758668,2.0637860323633554,0.0,41.23391168521164,0.590865339233296,0.0,0.0,0.0,0.0,0.0,0.0,39.31963637687245,0.0,0.0,0.0,92.14318218710363,3.0946715353543066,0.0,0.0,0.0,0.0,1.5386748120300753,0.0,0.0,0.0,0.0,0.0,0.0,66.48510593465068,0.0,0.0,0.0,0.0,156.31079118085069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41628648619759,0.03715363861603891,14.305194786513209,2.3096378494232503,69.52911383856971,9.755169444027768,56.47828902810074,0.0,0.0,0.0,0.0,0.0,8.413034691792497,0.2713178294573643,0.13148152343838504,0.0,1.2025069957141983,7.801130982333511
4,0.0,0.0,0.0,0.024449794582159554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475008172691641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.921626984126988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56467286943422,0.0,0.0,21.78451948484944,0.0,0.0,0.0,0.0,0.0,100.31518451300664,0.0,63.44146018003958,0.0,0.0,0.0,0.11888329399993475,0.0,0.2279263905913268,43.77272903184637,40.16226698503514,0.5263913023259688,0.0,0.0,0.0,171.5651884128905,339.44984178941627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1859074522172817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.032039261890812,0.0,0.0,217.35508854838935,0.0,0.0,0.0,1059.3235462810972,0.6353015944223257,7.97933617623938,0.0,5.413885108658006,0.0,0.0,0.4343833943833944,0.0,1567.4631984014468,0.5440578799753135,0.0,34.41558096785369,0.39119671331455286,0.0,0.0,0.0,0.0,0.0,0.0,27.003212367393658,0.0,0.0,0.0,112.88511277699017,2.506351644779793,0.0,0.0,0.0,0.0,1.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,77.68122534263269,0.0,0.0,0.0,0.0,108.26322792488467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.664752328606035,0.018304575172034765,13.81889379410068,2.763025914018699,64.6945866712851,15.072380010711985,63.65730580614182,0.0,0.0,0.0,0.0,0.0,15.373530972694667,0.18992248062015507,0.38766291521717855,0.0,1.6251627947706564,21.537464859680608
5,0.0,0.0,0.0,0.03514403140003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570391852643372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.23983939227655,0.0,0.0,45.882558734917744,0.0,0.0,0.0,0.0,0.0,662.0626134301269,0.0,57.4209609970368,0.0,0.0,0.0,0.29319249629800503,0.0,0.12082101569447451,54.875747552108535,22.27054936055185,0.0753225565772726,0.0,0.0,0.0,50.229728496172996,192.29650300054556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.843645535051069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.189613388353722,0.0,0.0,278.77079792911843,0.0,0.0,0.0,2378.649994675732,1.220665025681886,8.14753614417352,0.0,1.9162609985922239,0.0,0.0,0.12432206925323322,0.0,2778.4608665662745,1.0157542737499667,0.0,28.222912920006145,0.562304502400561,0.0,0.0,0.0,0.0,0.0,0.0,35.76488655612536,0.0,0.0,0.0,98.1013848509467,3.2813419486563684,0.0,0.0,0.0,0.0,2.1842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,26.955092174760757,0.0,0.0,0.0,0.0,134.46407119247394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2104048700900334,0.0721509504948083,17.513206435106945,6.5793028242073355,74.46626288422846,13.174564490867645,41.6776533862121,0.0,0.0,0.0,0.0,0.0,9.16039770765462,2.867829457364341,0.8187627167612291,0.0,0.5135909649834881,18.873016666496635
6,0.0,0.0,0.0,0.028494975475202224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4301739235596758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.081349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.083443468234762,0.0,0.0,14.696936711287833,0.0,0.0,0.0,0.0,0.0,759.5072595281307,0.0,58.20494239033752,0.0,0.0,0.0,0.18630940988835726,0.0,0.13384766986324415,57.39943403505685,30.177319193661116,0.7200733312997342,0.0,0.0,0.0,21.37368176463003,205.84950018884552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.292716687221432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.136475028373608,0.0,0.0,189.46583615330556,0.0,0.0,0.0,1255.5144943693572,1.767748483511897,5.756134597499939,0.0,3.243330264296413,0.0,0.0,0.6085903349883324,0.0,2859.1491515851353,1.5349520880244858,0.0,31.454180618606905,0.4559196076032356,0.0,0.0,0.0,0.0,0.0,0.0,18.64106407846607,0.0,0.0,0.0,62.070071600133474,2.7823227875345857,0.0,0.0,0.0,0.0,2.4318181818181817,0.0,0.0,0.0,0.0,0.0,0.0,42.66833714776776,0.0,0.0,0.0,0.0,95.38650239124382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274460211148634,0.12802025446959284,8.34101405837365,7.0888692430780385,84.38218676200637,5.912855159544264,46.841785265972185,0.0,0.0,0.0,0.0,0.0,2.852858134035654,2.060559652108149,0.245402537965467,0.0,2.7850864772202706,26.608221822775963
7,0.0,0.0,0.0,0.0357025477174702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0517774653242749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81419032620171,0.0,0.0,34.085159041667346,0.0,0.0,0.0,0.0,0.0,321.24647106271425,0.0,96.9483257946116,0.0,0.0,0.0,0.2124127845088801,0.0,0.13848631239935588,40.57616731776055,60.39160457860369,0.9088065512368105,0.0,0.0,0.0,43.39460358771521,223.1613544420664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048372770598494735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.295279056464338,0.0,0.0,102.41840229647939,0.0,0.0,0.0,674.2651799005937,0.9698125198601844,5.895004636557385,0.0,9.836208198142538,0.0,0.0,0.9692466460268317,0.0,3894.697199739732,2.1331305300666523,0.0,42.314903703332305,0.5712407634795232,0.0,0.0,0.0,0.0,0.0,0.0,21.058580306240785,0.0,0.0,0.0,69.18465749232229,2.621411984673861,0.0,0.0,0.0,0.0,1.3727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,65.85587274040486,0.0,0.0,0.0,0.0,125.00324085576258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.993605889475087,0.13378081912684536,15.607903120901774,3.333094009589924,79.06737813515485,12.309658709307131,49.13413614800126,0.0,0.0,0.0,0.0,0.0,2.048693496017314,0.1938929854414823,0.7481423751147693,0.0,1.5179108310519323,45.34435257070764
8,0.0,0.0,0.0,0.011198091462876378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179378628856637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6726190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34225379008901,0.0,0.0,60.11538139113175,0.0,0.0,0.0,0.0,0.0,266.80495059487805,0.0,74.67764627421141,0.0,0.0,0.0,0.15790070582605575,0.0,0.21229468599033818,48.20376948710138,86.22260659878557,0.7589625076166656,0.0,0.0,0.0,66.90383659761133,133.90617377984807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767638525194573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37952750177004,0.0,0.0,92.30192343239196,0.0,0.0,0.0,1102.9167951426753,1.3079870651787884,3.5393404727500957,0.0,12.022450937074591,0.0,0.0,0.11372549019607844,0.0,4715.908256775312,0.6750988946077371,0.0,41.58581958207752,0.17916946340602205,0.0,0.0,0.0,0.0,0.0,0.0,11.584126555900546,0.0,0.0,0.0,67.44804146102476,2.754353876239305,0.0,0.0,0.0,0.0,1.0407097288676237,0.0,0.0,0.0,0.0,0.0,0.0,68.96037795904275,0.0,0.0,0.0,0.0,142.12392033223153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5613038120005895,0.05042320961137024,8.59293849989015,2.80351021875036,83.86659108067299,14.829595331682693,25.98649961244963,0.0,0.0,0.0,0.0,0.0,1.5369175873190146,6.450746833049727,0.9099164892497242,0.0,1.0774800956827462,27.868342498036135
9,0.0,0.0,0.0,0.01452844910278536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330436091337862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.348214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.22818984721364,0.0,0.0,33.71337427226316,0.0,0.0,0.0,0.0,0.0,250.3658170914543,0.0,69.85605585836498,0.0,0.0,0.0,0.057646864686468645,0.0,0.13043478260869568,45.72818151723832,65.34806709531784,-0.00012071930651044727,0.0,0.0,0.0,18.98493657998113,45.146197700281164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3359409959475292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.90029486407441,0.0,0.0,216.532968544377,0.0,0.0,0.0,729.2659386739483,1.1506009458120712,5.484186675610865,0.0,7.074199128951761,0.0,0.0,0.4979530273647921,0.0,3189.38992755894,0.8099480088412724,0.0,30.978190260570177,0.23245518564456577,0.0,0.0,0.0,0.0,0.0,0.0,19.125832465505688,0.0,0.0,0.0,165.19544670787562,1.7740382612464507,0.0,0.0,0.0,0.0,1.7985645933014354,0.0,0.0,0.0,0.0,0.0,0.0,46.05337606007639,0.0,0.0,0.0,0.0,83.96479159250785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7301068660962944,0.056504015270433736,9.1788548320378,5.859223913943025,93.40739599762614,4.867600310575176,67.36757092616386,0.0,0.0,0.0,0.0,0.0,1.6256958127609331,0.35668368311590093,0.19341368919500648,0.0,1.4038517743078136,25.661683348981086
