,Guyana,Suriname,Trinidad and Tobago,Venezuela,Samoa,Tonga,Argentina,Bolivia,Brazil,Chile,Ecuador,Paraguay,Peru,Uruguay,Guatemala,Mexico,Barbados,Dominica,Grenada,St. Lucia,St. Vincent and the Grenadines,Dominican Republic,Haiti,Jamaica,Bahamas,Belize,Colombia,Costa Rica,Cuba,El Salvador,Honduras,Nicaragua,Panama,Antigua and Barbuda,St. Kitts and Nevis,Iceland,Ireland,United Kingdom,Cape Verde,Cote d'Ivoire,Ghana,Liberia,Portugal,Spain,Burkina Faso,Guinea,Guinea-Bissau,Mali,Senegal,Sierra Leone,The Gambia,Djibouti,Eritrea,Ethiopia,Mongolia,Iraq,Jordan,Kazakhstan,Norway,Russia,Sweden,Algeria,Cameroon,Central African Republic,Tunisia,Benin,Equatorial Guinea,Kiribati,Niger,Nigeria,Sao Tome and Principe,Togo,Albania,Bosnia and Herzegovina,Croatia,Italy,Macedonia,Malta,Bulgaria,Cyprus,Georgia,Greece,Lebanon,Turkey,Austria,Czech Republic,Denmark,Hungary,Poland,Slovakia,Slovenia,Belgium,France,Luxembourg,Netherlands,Switzerland,Belarus,Estonia,Finland,Latvia,Lithuania,Moldova,Romania,Ukraine,Maldives,Oman,Somalia,Sri Lanka,Turkmenistan,Uzbekistan,Yemen,Armenia,Azerbaijan,Bahrain,Iran,Kuwait,Qatar,Saudi Arabia,United Arab Emirates,Afghanistan,Kyrgyzstan,Nepal,Pakistan,Tajikistan,Bangladesh,Bhutan,Brunei,Japan,North Korea,Palau,Philippines,South Korea,Cambodia,Laos,Myanmar,Thailand,Vietnam,Marshall Is.,Micronesia,Botswana,Burundi,Rwanda,Zambia,Zimbabwe,Comoros,Lesotho,Malawi,Mozambique,South Africa,Swaziland,Angola,Congo,"Congo, DRC",Fiji,Gabon,Namibia,New Zealand,Madagascar,Mauritius,Seychelles,Timor Leste,Australia,Nauru,Papua New Guinea,Solomon Is.,Tuvalu,Vanuatu,Canada,Germany,Taiwan,China,Malaysia,Singapore,Indonesia,Libya,Chad,Israel,Syria,Egypt,India,Montenegro,Kosovo,Serbia,United States,Uganda,Kenya,Tanzania,Morocco,Mauritania,Sudan,South Sudan
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.303,0.0,0.0,0.0,3.977,0.0,0.0,14.092,0.0,0.0,0.0,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.993,0.0,0.0,220.872,0.0,0.0,0.0,136.273,3.951,1442.925,0.0,3.012,0.0,0.0,0.0,0.0,2336.159,0.0,0.0,34.935,0.0,0.98,0.0,0.0,0.0,0.0,0.0,12.011,0.0,0.0,0.0,9.106,3.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.216,0.0,0.0,0.0,0.0,80.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,16.075,0.0,177.782,36.025,46.889,0.0,0.0,0.0,0.0,0.0,0.0,25.174,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.075,0.0,0.0,0.0,3.798,0.0,0.0,13.997,0.0,0.0,0.0,0.0,0.0,0.0,93.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083,0.0,0.0,220.352,0.0,0.0,0.0,135.674,3.96,1444.725,0.0,3.012,0.0,0.0,0.0,0.0,2334.413,0.0,0.0,34.934,0.0,0.974,0.0,0.0,0.0,0.0,0.0,12.023,0.0,0.0,0.0,9.106,4.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.342,0.0,0.0,0.0,0.0,79.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,15.999,0.0,178.739,35.924,47.051,0.0,0.0,0.0,0.0,0.0,0.0,25.031,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.995,0.0,0.0,0.0,4.106,0.0,0.0,13.985,0.0,0.0,0.0,0.0,0.0,0.0,93.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105,0.0,0.0,219.777,0.0,0.0,0.0,135.657,3.905,1445.092,0.0,2.965,0.0,0.0,0.0,0.0,2333.641,0.0,0.0,34.847,0.0,1.031,0.0,0.0,0.0,0.0,0.0,12.207,0.0,0.0,0.0,8.928,3.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.957,0.0,0.0,0.0,0.0,80.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.0,16.066,0.0,177.813,35.923,46.765,0.0,0.0,0.0,0.0,0.0,0.0,24.534,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.099,0.0,0.0,0.0,4.01,0.0,0.0,13.987,0.0,0.0,0.0,0.0,0.0,0.0,93.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.012,0.0,0.0,219.828,0.0,0.0,0.0,136.264,3.989,1446.731,0.0,3.025,0.0,0.0,0.0,0.0,2335.828,0.0,0.0,34.786,0.0,1.017,0.0,0.0,0.0,0.0,0.0,11.853,0.0,0.0,0.0,8.87,4.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.543,0.0,0.0,0.0,0.0,79.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.0,15.974,0.0,178.134,35.837,46.793,0.0,0.0,0.0,0.0,0.0,0.0,25.01,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.58,0.0,0.0,0.0,3.995,0.0,0.0,14.094,0.0,0.0,0.0,0.0,0.0,0.0,93.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106,0.0,0.0,219.849,0.0,0.0,0.0,135.61,3.895,1444.555,0.0,2.941,0.0,0.0,0.0,0.0,2336.662,0.0,0.0,34.759,0.0,0.922,0.0,0.0,0.0,0.0,0.0,12.05,0.0,0.0,0.0,9.116,4.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.844,0.0,0.0,0.0,0.0,80.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.0,16.062,0.0,178.228,36.087,46.914,0.0,0.0,0.0,0.0,0.0,0.0,25.194,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45,0.0,0.0,0.0,3.923,0.0,0.0,13.987,0.0,0.0,0.0,0.0,0.0,0.0,93.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,0.0,220.001,0.0,0.0,0.0,135.492,4.0,1445.035,0.0,2.981,0.0,0.0,0.0,0.0,2335.728,0.0,0.0,34.955,0.0,1.012,0.0,0.0,0.0,0.0,0.0,11.925,0.0,0.0,0.0,8.932,3.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.386,0.0,0.0,0.0,0.0,79.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009,0.0,15.881,0.0,177.406,35.97,47.094,0.0,0.0,0.0,0.0,0.0,0.0,24.966,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.934,0.0,0.0,0.0,3.927,0.0,0.0,14.131,0.0,0.0,0.0,0.0,0.0,0.0,93.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.011,0.0,0.0,220.96,0.0,0.0,0.0,135.781,3.891,1444.197,0.0,3.049,0.0,0.0,0.0,0.0,2334.749,0.0,0.0,34.942,0.0,1.025,0.0,0.0,0.0,0.0,0.0,11.982,0.0,0.0,0.0,9.042,4.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.545,0.0,0.0,0.0,0.0,79.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.0,15.883,0.0,178.714,35.788,46.872,0.0,0.0,0.0,0.0,0.0,0.0,25.248,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01,0.0,0.0,0.0,4.075,0.0,0.0,13.899,0.0,0.0,0.0,0.0,0.0,0.0,93.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.019,0.0,0.0,219.511,0.0,0.0,0.0,136.155,3.865,1445.873,0.0,2.951,0.0,0.0,0.0,0.0,2336.765,0.0,0.0,34.96,0.0,0.945,0.0,0.0,0.0,0.0,0.0,11.969,0.0,0.0,0.0,8.842,3.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.944,0.0,0.0,0.0,0.0,80.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.0,16.083,0.0,177.504,36.385,46.958,0.0,0.0,0.0,0.0,0.0,0.0,25.138,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.901,0.0,0.0,0.0,4.122,0.0,0.0,13.778,0.0,0.0,0.0,0.0,0.0,0.0,94.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.141,0.0,0.0,220.304,0.0,0.0,0.0,135.813,3.977,1444.698,0.0,2.923,0.0,0.0,0.0,0.0,2336.242,0.0,0.0,34.626,0.0,1.012,0.0,0.0,0.0,0.0,0.0,12.031,0.0,0.0,0.0,9.144,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.894,0.0,0.0,0.0,0.0,80.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047,0.0,16.082,0.0,178.669,36.186,46.976,0.0,0.0,0.0,0.0,0.0,0.0,25.014,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.011,0.0,0.0,0.0,3.882,0.0,0.0,14.081,0.0,0.0,0.0,0.0,0.0,0.0,94.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.894,0.0,0.0,219.844,0.0,0.0,0.0,136.164,4.001,1443.016,0.0,2.938,0.0,0.0,0.0,0.0,2331.544,0.0,0.0,35.169,0.0,1.047,0.0,0.0,0.0,0.0,0.0,12.046,0.0,0.0,0.0,8.864,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.038,0.0,0.0,0.0,0.0,80.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,16.28,0.0,177.538,35.868,46.764,0.0,0.0,0.0,0.0,0.0,0.0,24.768,0.0,0.0,0.0,0.0
